Identifier,TypeID,Type,Package,Class,Member,Feature,Is_fprivate?,Is_inferred?,Parent_features,Is_terminal?,Is_hook?,Inferences
mixin.SmSName.setParms(QName arg0),4,Method,mixin,SmSName,setParms(QName arg0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.SmSName.setParms(QName arg0) calls fprivate mixin.SmSName.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.AssnDiv,2,Class,mixin,AssnDiv,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AssnDiv calls fprivate mixin.AssignmentOperator THEN it also belongs to SYNTAX   
mixin.AssnDiv.ARG_LENGTH,3,Field,mixin,AssnDiv,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AssnDiv.ARG_LENGTH is a child of mixin.AssnDiv THEN it also is fprivate of SYNTAX   
mixin.AssnDiv.TOK_LENGTH,3,Field,mixin,AssnDiv,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AssnDiv.TOK_LENGTH is a child of mixin.AssnDiv THEN it also is fprivate of SYNTAX   
mixin.AssnDiv.printorder(),4,Method,mixin,AssnDiv,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AssnDiv.printorder() is a child of mixin.AssnDiv THEN it also is fprivate of SYNTAX   
mixin.AssnDiv.setParms(AstToken tok0),4,Method,mixin,AssnDiv,setParms(AstToken tok0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AssnDiv.setParms(AstToken tok0) calls fprivate mixin.AssnDiv.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.AST_ExpStmtC,2,Class,mixin,AST_ExpStmtC,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.AST_ExpStmtC.ARG_LENGTH,3,Field,mixin,AST_ExpStmtC,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ExpStmtC.ARG_LENGTH is a child of mixin.AST_ExpStmtC THEN it also is fprivate of SYNTAX   
mixin.AST_ExpStmtC.TOK_LENGTH,3,Field,mixin,AST_ExpStmtC,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ExpStmtC.TOK_LENGTH is a child of mixin.AST_ExpStmtC THEN it also is fprivate of SYNTAX   
mixin.AST_ExpStmtC.getAST_ExpStmt(),4,Method,mixin,AST_ExpStmtC,getAST_ExpStmt(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ExpStmtC.getAST_ExpStmt() is a child of mixin.AST_ExpStmtC THEN it also is fprivate of SYNTAX   
mixin.AST_ExpStmtC.getESTM_BEGIN(),4,Method,mixin,AST_ExpStmtC,getESTM_BEGIN(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ExpStmtC.getESTM_BEGIN() is a child of mixin.AST_ExpStmtC THEN it also is fprivate of SYNTAX   
mixin.AST_ExpStmtC.getESTM_END(),4,Method,mixin,AST_ExpStmtC,getESTM_END(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ExpStmtC.getESTM_END() is a child of mixin.AST_ExpStmtC THEN it also is fprivate of SYNTAX   
mixin.AST_ExpStmtC.printorder(),4,Method,mixin,AST_ExpStmtC,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ExpStmtC.printorder() is a child of mixin.AST_ExpStmtC THEN it also is fprivate of SYNTAX   
mixin.AST_ExpStmtC.setParms(AstToken tok0; AST_ExpStmt arg0; AstToken tok1),4,Method,mixin,AST_ExpStmtC,setParms(AstToken tok0; AST_ExpStmt arg0; AstToken tok1),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AST_ExpStmtC.setParms(AstToken tok0; AST_ExpStmt arg0; AstToken tok1) calls fprivate mixin.AST_ExpStmtC.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.ArrayInit,2,Class,mixin,ArrayInit,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.ArrayInit.ARG_LENGTH,3,Field,mixin,ArrayInit,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ArrayInit.ARG_LENGTH is a child of mixin.ArrayInit THEN it also is fprivate of SYNTAX   
mixin.ArrayInit.TOK_LENGTH,3,Field,mixin,ArrayInit,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ArrayInit.TOK_LENGTH is a child of mixin.ArrayInit THEN it also is fprivate of SYNTAX   
mixin.ArrayInit.getArrayInitializer(),4,Method,mixin,ArrayInit,getArrayInitializer(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ArrayInit.getArrayInitializer() calls fprivate mixin.ArrayInitializer THEN it also belongs to SYNTAX   
mixin.ArrayInit.printorder(),4,Method,mixin,ArrayInit,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ArrayInit.printorder() is a child of mixin.ArrayInit THEN it also is fprivate of SYNTAX   
mixin.ArrayInit.setParms(ArrayInitializer arg0),4,Method,mixin,ArrayInit,setParms(ArrayInitializer arg0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ArrayInit.setParms(ArrayInitializer arg0) calls fprivate mixin.ArrayInitializer THEN it also belongs to SYNTAX   
mixin.TestDecl,2,Class,mixin,TestDecl,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.TestDecl calls fprivate mixin.Es THEN it also belongs to SYNTAX   
mixin.TestDecl.ARG_LENGTH,3,Field,mixin,TestDecl,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.TestDecl.ARG_LENGTH is a child of mixin.TestDecl THEN it also is fprivate of SYNTAX   
mixin.TestDecl.TOK_LENGTH,3,Field,mixin,TestDecl,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.TestDecl.TOK_LENGTH is a child of mixin.TestDecl THEN it also is fprivate of SYNTAX   
mixin.TestDecl.getAST_Exp(),4,Method,mixin,TestDecl,getAST_Exp(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.TestDecl.getAST_Exp() is a child of mixin.TestDecl THEN it also is fprivate of SYNTAX   
mixin.TestDecl.getEDGETEST(),4,Method,mixin,TestDecl,getEDGETEST(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.TestDecl.getEDGETEST() is a child of mixin.TestDecl THEN it also is fprivate of SYNTAX   
mixin.TestDecl.getQName(),4,Method,mixin,TestDecl,getQName(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.TestDecl.getQName() is a child of mixin.TestDecl THEN it also is fprivate of SYNTAX   
mixin.TestDecl.printorder(),4,Method,mixin,TestDecl,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.TestDecl.printorder() is a child of mixin.TestDecl THEN it also is fprivate of SYNTAX   
mixin.TestDecl.setParms(AstToken tok0; QName arg0; AST_Exp arg1; AstToken tok1),4,Method,mixin,TestDecl,setParms(AstToken tok0; QName arg0; AST_Exp arg1; AstToken tok1),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.TestDecl.setParms(AstToken tok0; QName arg0; AST_Exp arg1; AstToken tok1) calls fprivate mixin.TestDecl.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.ModTransient,2,Class,mixin,ModTransient,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.ModTransient.ARG_LENGTH,3,Field,mixin,ModTransient,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ModTransient.ARG_LENGTH is a child of mixin.ModTransient THEN it also is fprivate of SYNTAX   
mixin.ModTransient.TOK_LENGTH,3,Field,mixin,ModTransient,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ModTransient.TOK_LENGTH is a child of mixin.ModTransient THEN it also is fprivate of SYNTAX   
mixin.ModTransient.getTRANSIENT(),4,Method,mixin,ModTransient,getTRANSIENT(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ModTransient.getTRANSIENT() is a child of mixin.ModTransient THEN it also is fprivate of SYNTAX   
mixin.ModTransient.printorder(),4,Method,mixin,ModTransient,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ModTransient.printorder() is a child of mixin.ModTransient THEN it also is fprivate of SYNTAX   
mixin.ModTransient.setParms(AstToken tok0),4,Method,mixin,ModTransient,setParms(AstToken tok0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ModTransient.setParms(AstToken tok0) calls fprivate mixin.ModTransient.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.NullLiteral,2,Class,mixin,NullLiteral,,SYNTAX,TRUE,FALSE,,FALSE,FALSE,
mixin.OpParenLA,2,Class,mixin,OpParenLA,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.OpParenLA calls fprivate mixin.CastLookaheadChoices THEN it also belongs to SYNTAX   
mixin.OpParenLA.ARG_LENGTH,3,Field,mixin,OpParenLA,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.OpParenLA.ARG_LENGTH is a child of mixin.OpParenLA THEN it also is fprivate of SYNTAX   
mixin.OpParenLA.TOK_LENGTH,3,Field,mixin,OpParenLA,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.OpParenLA.TOK_LENGTH is a child of mixin.OpParenLA THEN it also is fprivate of SYNTAX   
mixin.OpParenLA.printorder(),4,Method,mixin,OpParenLA,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.OpParenLA.printorder() is a child of mixin.OpParenLA THEN it also is fprivate of SYNTAX   
mixin.OpParenLA.setParms(AstToken tok0),4,Method,mixin,OpParenLA,setParms(AstToken tok0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.OpParenLA.setParms(AstToken tok0) calls fprivate mixin.OpParenLA.ARG_LENGTH THEN it also belongs to SYNTAX   
mixin.AsgExpr,2,Class,mixin,AsgExpr,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AsgExpr calls fprivate mixin.Expression THEN it also belongs to SYNTAX   
mixin.AsgExpr.ARG_LENGTH,3,Field,mixin,AsgExpr,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AsgExpr.ARG_LENGTH is a child of mixin.AsgExpr THEN it also is fprivate of SYNTAX   
mixin.AsgExpr.TOK_LENGTH,3,Field,mixin,AsgExpr,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AsgExpr.TOK_LENGTH is a child of mixin.AsgExpr THEN it also is fprivate of SYNTAX   
mixin.AsgExpr.getAssignmentOperator(),4,Method,mixin,AsgExpr,getAssignmentOperator(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AsgExpr.getAssignmentOperator() calls fprivate mixin.AssignmentOperator THEN it also belongs to SYNTAX   
mixin.AsgExpr.getConditionalExpression(),4,Method,mixin,AsgExpr,getConditionalExpression(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AsgExpr.getConditionalExpression() calls fprivate mixin.ConditionalExpression THEN it also belongs to SYNTAX   
mixin.AsgExpr.getExpression(),4,Method,mixin,AsgExpr,getExpression(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AsgExpr.getExpression() calls fprivate mixin.Expression THEN it also belongs to SYNTAX   
mixin.AsgExpr.printorder(),4,Method,mixin,AsgExpr,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AsgExpr.printorder() is a child of mixin.AsgExpr THEN it also is fprivate of SYNTAX   
mixin.AsgExpr.setParms(ConditionalExpression arg0; AssignmentOperator arg1; Expression arg2),4,Method,mixin,AsgExpr,setParms(ConditionalExpression arg0; AssignmentOperator arg1; Expression arg2),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.AsgExpr.setParms(ConditionalExpression arg0; AssignmentOperator arg1; Expression arg2) calls fprivate mixin.ConditionalExpression THEN it also belongs to SYNTAX   
mixin.ExDimBod,2,Class,mixin,ExDimBod,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ExDimBod calls fprivate mixin.ExDimBody THEN it also belongs to SYNTAX   
mixin.ExDimBod.ARG_LENGTH,3,Field,mixin,ExDimBod,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ExDimBod.ARG_LENGTH is a child of mixin.ExDimBod THEN it also is fprivate of SYNTAX   
mixin.ExDimBod.TOK_LENGTH,3,Field,mixin,ExDimBod,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ExDimBod.TOK_LENGTH is a child of mixin.ExDimBod THEN it also is fprivate of SYNTAX   
mixin.ExDimBod.getExpression(),4,Method,mixin,ExDimBod,getExpression(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ExDimBod.getExpression() calls fprivate mixin.Expression THEN it also belongs to SYNTAX   
mixin.ExDimBod.printorder(),4,Method,mixin,ExDimBod,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ExDimBod.printorder() is a child of mixin.ExDimBod THEN it also is fprivate of SYNTAX   
mixin.ExDimBod.setParms(AstToken tok0; Expression arg0; AstToken tok1),4,Method,mixin,ExDimBod,setParms(AstToken tok0; Expression arg0; AstToken tok1),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ExDimBod.setParms(AstToken tok0; Expression arg0; AstToken tok1) calls fprivate mixin.Expression THEN it also belongs to SYNTAX   
mixin.ExclOrExpr,2,Class,mixin,ExclOrExpr,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ExclOrExpr calls fprivate mixin.ExclusiveOrExpression THEN it also belongs to SYNTAX   
mixin.ExclOrExpr.ARG_LENGTH,3,Field,mixin,ExclOrExpr,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ExclOrExpr.ARG_LENGTH is a child of mixin.ExclOrExpr THEN it also is fprivate of SYNTAX   
mixin.ExclOrExpr.TOK_LENGTH,3,Field,mixin,ExclOrExpr,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ExclOrExpr.TOK_LENGTH is a child of mixin.ExclOrExpr THEN it also is fprivate of SYNTAX   
mixin.ExclOrExpr.getAndExpression(),4,Method,mixin,ExclOrExpr,getAndExpression(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ExclOrExpr.getAndExpression() is a child of mixin.ExclOrExpr THEN it also is fprivate of SYNTAX   
mixin.AndExpression,2,Class,mixin,AndExpression,,SYNTAX,TRUE,TRUE,,FALSE,FALSE,mixin.AndExpression calls fprivate mixin.ExclusiveOrExpression THEN it also belongs to SYNTAX   
mixin.ExclOrExpr.getMoreExclOrExpr(),4,Method,mixin,ExclOrExpr,getMoreExclOrExpr(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ExclOrExpr.getMoreExclOrExpr() calls fprivate mixin.MoreExclOrExpr THEN it also belongs to SYNTAX   
mixin.ExclOrExpr.printorder(),4,Method,mixin,ExclOrExpr,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ExclOrExpr.printorder() is a child of mixin.ExclOrExpr THEN it also is fprivate of SYNTAX   
mixin.ExclOrExpr.setParms(AndExpression arg0; MoreExclOrExpr arg1),4,Method,mixin,ExclOrExpr,setParms(AndExpression arg0; MoreExclOrExpr arg1),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.ExclOrExpr.setParms(AndExpression arg0; MoreExclOrExpr arg1) calls fprivate mixin.MoreExclOrExpr THEN it also belongs to SYNTAX   
mixin.AST_SwitchEntry,2,Class,mixin,AST_SwitchEntry,,SYNTAX,TRUE,FALSE,,TRUE,FALSE,
mixin.CAEBod,2,Class,mixin,CAEBod,,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.CAEBod calls fprivate mixin.CAEBody THEN it also belongs to SYNTAX   
mixin.CAEBod.ARG_LENGTH,3,Field,mixin,CAEBod,ARG_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.CAEBod.ARG_LENGTH is a child of mixin.CAEBod THEN it also is fprivate of SYNTAX   
mixin.CAEBod.TOK_LENGTH,3,Field,mixin,CAEBod,TOK_LENGTH,SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.CAEBod.TOK_LENGTH is a child of mixin.CAEBod THEN it also is fprivate of SYNTAX   
mixin.CAEBod.getInclusiveOrExpression(),4,Method,mixin,CAEBod,getInclusiveOrExpression(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.CAEBod.getInclusiveOrExpression() calls fprivate mixin.InclusiveOrExpression THEN it also belongs to SYNTAX   
mixin.CAEBod.printorder(),4,Method,mixin,CAEBod,printorder(),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.CAEBod.printorder() is a child of mixin.CAEBod THEN it also is fprivate of SYNTAX   
mixin.CAEBod.setParms(AstToken tok0; InclusiveOrExpression arg0),4,Method,mixin,CAEBod,setParms(AstToken tok0; InclusiveOrExpression arg0),SYNTAX,TRUE,TRUE,,TRUE,FALSE,mixin.CAEBod.setParms(AstToken tok0; InclusiveOrExpression arg0) calls fprivate mixin.InclusiveOrExpression THEN it also belongs to SYNTAX   
